Type,Rooms,Repair Subject,Subject Details,Issue,Priority
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Leaks from apartment above,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Leaks when it rains,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Not In List,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Paint,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Roof leak,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Sheetrock repair,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Ceiling,Stress crack repair,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Walls,Leak,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Walls,Leaks from apartment above,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Walls,Leaks when it rains,EMERGENCY
Suite,Utility / Laundry,Walls / Ceiling,Walls,Not In List,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Walls,Paint,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Walls,Sheetrock repair,STANDARD
Suite,Utility / Laundry,Walls / Ceiling,Walls,Stress crack repair,STANDARD
